done;agent2_344_msgs;agent2_344_drops;agent2_344_acts;world_nr;tick_nr
False;2;0;;1;0
False;8;0;;1;1
False;2;0;MoveSouthEast;1;2
False;2;0;MoveSouthEast;1;3
False;4;0;MoveSouth;1;4
False;2;0;MoveSouth;1;5
False;3;0;MoveSouth;1;6
False;1;0;MoveSouth;1;7
False;2;0;MoveSouth;1;8
False;1;0;MoveSouth;1;9
False;2;0;MoveSouth;1;10
False;1;0;MoveSouth;1;11
False;2;0;MoveSouth;1;12
False;1;0;MoveSouth;1;13
False;2;0;MoveSouth;1;14
False;1;0;MoveSouth;1;15
False;2;0;MoveSouth;1;16
False;1;0;MoveSouth;1;17
False;2;0;MoveSouth;1;18
False;1;0;MoveSouth;1;19
False;2;0;MoveSouth;1;20
False;1;0;MoveSouth;1;21
False;2;0;MoveSouth;1;22
False;1;0;MoveSouth;1;23
False;2;0;MoveSouth;1;24
False;1;0;MoveSouth;1;25
False;2;0;MoveSouthEast;1;26
False;1;0;MoveSouthEast;1;27
False;2;0;MoveEast;1;28
False;1;0;MoveEast;1;29
False;2;0;MoveEast;1;30
False;1;0;MoveEast;1;31
False;2;0;MoveEast;1;32
False;1;0;MoveEast;1;33
False;2;0;MoveEast;1;34
False;1;0;MoveEast;1;35
False;2;0;MoveEast;1;36
False;1;0;MoveEast;1;37
False;2;0;MoveEast;1;38
False;1;0;MoveEast;1;39
False;2;0;MoveEast;1;40
False;1;0;MoveEast;1;41
False;2;0;MoveEast;1;42
False;1;0;MoveEast;1;43
False;2;0;MoveEast;1;44
False;1;0;MoveEast;1;45
False;2;0;MoveEast;1;46
False;1;0;MoveEast;1;47
False;2;0;MoveEast;1;48
False;1;0;MoveEast;1;49
False;2;0;MoveEast;1;50
False;1;0;MoveEast;1;51
False;2;0;MoveEast;1;52
False;1;0;MoveEast;1;53
False;2;0;MoveEast;1;54
False;1;0;MoveEast;1;55
False;2;0;MoveEast;1;56
False;1;0;MoveEast;1;57
False;2;0;OpenDoorAction;1;58
False;1;0;OpenDoorAction;1;59
False;2;0;;1;60
False;1;0;MoveNorth;1;61
False;1;0;MoveNorth;1;62
False;2;0;MoveNorthEast;1;63
False;1;0;MoveNorthEast;1;64
False;3;0;MoveWest;1;65
False;2;0;MoveWest;1;66
False;3;0;MoveWest;1;67
False;1;0;MoveWest;1;68
False;2;0;MoveWest;1;69
