done;agent2_344_msgs;agent2_344_drops;agent2_344_acts;world_nr;tick_nr
False;2;0;;1;0
False;8;0;;1;1
False;2;0;MoveSouthEast;1;2
False;2;0;MoveSouthEast;1;3
False;4;0;MoveSouth;1;4
False;2;0;MoveSouth;1;5
False;3;0;MoveSouth;1;6
False;1;0;MoveSouth;1;7
False;2;0;MoveSouth;1;8
False;1;0;MoveSouth;1;9
False;2;0;MoveSouth;1;10
False;1;0;MoveSouth;1;11
False;2;0;MoveSouth;1;12
False;1;0;MoveSouth;1;13
False;2;0;MoveSouth;1;14
False;1;0;MoveSouth;1;15
False;2;0;MoveSouth;1;16
False;1;0;MoveSouth;1;17
False;2;0;MoveSouth;1;18
False;1;0;MoveSouth;1;19
False;2;0;MoveSouth;1;20
False;1;0;MoveSouth;1;21
False;2;0;MoveSouth;1;22
False;1;0;MoveSouth;1;23
False;2;0;MoveSouth;1;24
False;1;0;MoveSouth;1;25
False;2;0;MoveSouthEast;1;26
False;1;0;MoveSouthEast;1;27
False;2;0;MoveEast;1;28
False;1;0;MoveEast;1;29
False;2;0;MoveEast;1;30
False;1;0;MoveEast;1;31
False;2;0;MoveEast;1;32
False;1;0;MoveEast;1;33
False;2;0;MoveEast;1;34
False;1;0;MoveEast;1;35
False;2;0;MoveEast;1;36
False;1;0;MoveEast;1;37
False;2;0;MoveEast;1;38
False;1;0;MoveEast;1;39
False;2;0;MoveEast;1;40
False;1;0;MoveEast;1;41
False;2;0;MoveEast;1;42
False;1;0;MoveEast;1;43
False;2;0;MoveEast;1;44
False;1;0;MoveEast;1;45
False;2;0;MoveEast;1;46
False;1;0;MoveEast;1;47
False;2;0;MoveEast;1;48
False;1;0;MoveEast;1;49
False;2;0;MoveEast;1;50
False;1;0;MoveEast;1;51
False;2;0;MoveEast;1;52
False;1;0;MoveEast;1;53
False;2;0;MoveEast;1;54
False;1;0;MoveEast;1;55
False;2;0;MoveEast;1;56
False;1;0;MoveEast;1;57
False;2;0;OpenDoorAction;1;58
False;1;0;OpenDoorAction;1;59
False;2;0;;1;60
False;1;0;MoveNorth;1;61
False;1;0;MoveNorth;1;62
False;2;0;MoveNorthEast;1;63
False;1;0;MoveNorthEast;1;64
False;3;0;MoveWest;1;65
False;2;0;MoveWest;1;66
False;3;0;MoveWest;1;67
False;1;0;MoveWest;1;68
False;2;0;MoveWest;1;69
False;1;0;MoveWest;1;70
False;3;0;MoveNorth;1;71
False;2;0;MoveNorth;1;72
False;3;0;MoveEast;1;73
False;1;0;MoveEast;1;74
False;2;0;MoveEast;1;75
False;1;0;MoveEast;1;76
False;2;0;MoveEast;1;77
False;1;0;MoveEast;1;78
False;3;0;;1;79
False;1;0;MoveSouthWest;1;80
False;1;0;MoveSouthWest;1;81
False;2;0;MoveSouth;1;82
False;1;0;MoveSouth;1;83
False;2;0;MoveSouthEast;1;84
False;1;0;MoveSouthEast;1;85
False;2;0;MoveSouthEast;1;86
False;1;0;MoveSouthEast;1;87
False;2;0;MoveSouthEast;1;88
False;1;0;MoveSouthEast;1;89
False;2;0;MoveSouth;1;90
False;1;0;MoveSouth;1;91
False;2;0;MoveSouth;1;92
False;1;0;MoveSouth;1;93
False;2;0;MoveSouth;1;94
False;1;0;MoveSouth;1;95
False;2;0;MoveSouthWest;1;96
False;1;0;MoveSouthWest;1;97
False;2;0;MoveWest;1;98
False;1;0;MoveWest;1;99
False;2;0;MoveWest;1;100
False;1;0;MoveWest;1;101
False;2;0;MoveWest;1;102
False;1;0;MoveWest;1;103
False;2;0;MoveWest;1;104
False;1;0;MoveWest;1;105
False;2;0;MoveWest;1;106
False;1;0;MoveWest;1;107
False;2;0;MoveWest;1;108
False;1;0;MoveWest;1;109
False;2;0;MoveWest;1;110
False;1;0;MoveWest;1;111
False;2;0;MoveWest;1;112
False;1;0;MoveWest;1;113
False;4;0;MoveWest;1;114
False;3;0;MoveWest;1;115
False;4;0;MoveWest;1;116
False;1;0;MoveWest;1;117
False;2;0;MoveWest;1;118
False;1;0;MoveWest;1;119
False;2;0;MoveWest;1;120
False;1;0;MoveWest;1;121
False;2;0;MoveWest;1;122
False;1;0;MoveWest;1;123
False;2;0;MoveWest;1;124
False;1;0;MoveWest;1;125
False;2;0;OpenDoorAction;1;126
False;1;0;OpenDoorAction;1;127
False;2;0;;1;128
False;1;0;MoveNorth;1;129
False;1;0;MoveNorth;1;130
False;2;0;MoveNorthEast;1;131
False;1;0;MoveNorthEast;1;132
False;3;0;MoveWest;1;133
False;2;0;MoveWest;1;134
False;3;0;MoveWest;1;135
False;1;0;MoveWest;1;136
False;2;0;MoveWest;1;137
False;1;0;MoveWest;1;138
False;2;0;MoveNorth;1;139
False;1;0;MoveNorth;1;140
False;2;0;MoveEast;1;141
False;1;0;MoveEast;1;142
False;2;0;MoveEast;1;143
False;1;0;MoveEast;1;144
False;3;0;MoveEast;1;145
False;2;0;MoveEast;1;146
False;4;0;;1;147
False;2;0;;1;148
False;2;0;;1;149
False;2;0;;1;150
False;2;0;;1;151
False;2;0;;1;152
False;2;0;;1;153
False;2;0;;1;154
False;2;0;;1;155
False;2;0;;1;156
False;2;0;;1;157
False;2;0;;1;158
False;2;0;;1;159
False;2;0;;1;160
False;2;0;;1;161
False;2;0;;1;162
False;2;0;;1;163
False;2;0;;1;164
False;2;0;;1;165
False;2;0;;1;166
False;2;0;;1;167
False;2;0;;1;168
False;2;0;;1;169
False;2;0;;1;170
False;2;0;;1;171
False;1;0;;1;172
